decision_id,company_name,drug_brand,decision_date,application_number,crosscheck_status,openfda_sponsor_name,openfda_brand_name,openfda_decision_date,openfda_source_url,detail
D898,Novartis AG,Arcapta Neohaler,2011-07-01,022383,MATCH,NOVARTIS,ARCAPTA NEOHALER,2011-07-01,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=022383,"date, brand and sponsor all agree with openFDA"
D899,Shire plc (acquired by Takeda 2019),Firazyr,2011-08-25,022150,MATCH,TAKEDA PHARMS USA,FIRAZYR,2011-08-25,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=022150,"date, brand and sponsor all agree with openFDA"
D900,"ApoPharma (Apotex group, private)",Ferriprox,2011-10-14,021825,MATCH_DATE_ONLY,CHIESI,FERRIPROX,2011-10-14,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=021825,"date and brand agree; sponsor wording differs (master 'ApoPharma (Apotex group, private)' vs openFDA 'CHIESI') — ownership change or legal-entity name"
D901,EUSA Pharma (private; US commercialization by Jazz),Erwinaze,2011-11-18,125359,NOT_IN_OPENFDA,,,,,"no ORIG/AP record for application 125359 in the committed openFDA payloads (legacy BLA, transferred application, or year not yet fetched)"
D902,"LEO Pharma (private, Denmark)",Picato,2012-01-23,202833,MATCH,LEO LABS,PICATO,2012-01-23,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=202833,"date, brand and sponsor all agree with openFDA"
D903,Pfizer Inc.,Inlyta,2012-01-27,202324,MATCH_DATE_ONLY,PF PRISM CV,INLYTA,2012-01-27,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=202324,date and brand agree; sponsor wording differs (master 'Pfizer Inc.' vs openFDA 'PF PRISM CV') — ownership change or legal-entity name
D904,Genentech (acquired by Roche 2009),Erivedge,2012-01-30,203388,MATCH,GENENTECH,ERIVEDGE,2012-01-30,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=203388,"date, brand and sponsor all agree with openFDA"
D905,"Merck & Co., Inc.",Zioptan,2012-02-10,202514,MATCH_DATE_ONLY,THEA PHARMA,TAFLUPROST OPHTHALMIC,2012-02-10,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=202514,"date and brand agree; sponsor wording differs (master 'Merck & Co., Inc.' vs openFDA 'THEA PHARMA') — ownership change or legal-entity name"
D906,Discovery Laboratories (now Windtree),Surfaxin,2012-03-06,021746,MATCH_DATE_ONLY,LEES PHARM HK,SURFAXIN,2012-03-06,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=021746,date and brand agree; sponsor wording differs (master 'Discovery Laboratories (now Windtree)' vs openFDA 'LEES PHARM HK') — ownership change or legal-entity name
D907,Affymax (withdrawn drug 2013; delisted),Omontys,2012-03-27,202799,MATCH_DATE_ONLY,TAKEDA PHARMS USA,OMONTYS,2012-03-27,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=202799,date and brand agree; sponsor wording differs (master 'Affymax (withdrawn drug 2013; delisted)' vs openFDA 'TAKEDA PHARMS USA') — ownership change or legal-entity name
D908,Avid Radiopharmaceuticals (acquired by Lilly 2012),Amyvid,2012-04-06,202008,MATCH,AVID RADIOPHARMS INC,AMYVID,2012-04-06,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=202008,"date, brand and sponsor all agree with openFDA"
D909,VIVUS Inc.,Stendra,2012-04-27,202276,MATCH,VIVUS LLC,STENDRA,2012-04-27,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=202276,"date, brand and sponsor all agree with openFDA"
D910,Protalix BioTherapeutics (Pfizer partner),Elelyso,2012-05-01,022458,MATCH,PFIZER,ELELYSO,2012-05-01,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=022458,"date, brand and sponsor all agree with openFDA"
D911,Genentech (acquired by Roche 2009),Perjeta,2012-06-08,125409,MATCH,GENENTECH,PERJETA,2012-06-08,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=125409,"date, brand and sponsor all agree with openFDA"
D912,Arena Pharmaceuticals (acquired by Eisai 2022),Belviq,2012-06-27,022529,NOT_IN_OPENFDA,,,,,"no ORIG/AP record for application 022529 in the committed openFDA payloads (legacy BLA, transferred application, or year not yet fetched)"
D913,Astellas Pharma Inc. (Japan),Myrbetriq,2012-06-28,202611,MATCH_DATE_ONLY,APGDI,MYRBETRIQ,2012-06-28,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=202611,date and brand agree; sponsor wording differs (master 'Astellas Pharma Inc. (Japan)' vs openFDA 'APGDI') — ownership change or legal-entity name
D914,Ferring Pharmaceuticals (private),Prepopik,2012-07-16,202535,MATCH,FERRING PHARMS INC,PREPOPIK,2012-07-16,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=202535,"date, brand and sponsor all agree with openFDA"
D915,Almirall SA (Spain),Tudorza Pressair,2012-07-23,202450,MATCH_DATE_ONLY,AZURITY,TUDORZA PRESSAIR,2012-07-23,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=202450,date and brand agree; sponsor wording differs (master 'Almirall SA (Spain)' vs openFDA 'AZURITY') — ownership change or legal-entity name
D916,Sicor Biotech (Teva Group),Granix,2012-08-29,125294,MATCH,SICOR BIOTECH,GRANIX,2012-08-29,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=125294,"date, brand and sponsor all agree with openFDA"
D917,Mayo Clinic (private),Choline C 11 Injection,2012-09-12,203155,MATCH_DATE_ONLY,MCPRF,CHOLINE C 11,2012-09-12,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=203155,date and brand agree; sponsor wording differs (master 'Mayo Clinic (private)' vs openFDA 'MCPRF') — ownership change or legal-entity name
D918,ThromboGenics NV (Belgium),Jetrea,2012-10-17,125422,MATCH,"THROMBOGENICS, INC",JETREA,2012-10-17,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=125422,"date, brand and sponsor all agree with openFDA"
D919,Teva Pharmaceutical Industries,Synribo,2012-10-26,203585,MATCH,TEVA PHARMS INTL,SYNRIBO,2012-10-26,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=203585,"date, brand and sponsor all agree with openFDA"
D920,ARIAD Pharmaceuticals (acquired by Takeda 2017),Iclusig,2012-12-14,203469,MATCH,TAKEDA PHARMS USA,ICLUSIG,2012-12-14,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=203469,"date, brand and sponsor all agree with openFDA"
D921,Human Genome Sciences (acquired by GSK 2012),Raxibacumab,2012-12-14,125349,MATCH,HUMAN GENOME SCIENCES INC.,RAXIBACUMAB,2012-12-14,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=125349,"date, brand and sponsor all agree with openFDA"
D922,Novartis AG,Signifor,2012-12-14,200677,MATCH_DATE_ONLY,RECORDATI RARE,SIGNIFOR,2012-12-14,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=200677,date and brand agree; sponsor wording differs (master 'Novartis AG' vs openFDA 'RECORDATI RARE') — ownership change or legal-entity name
D923,Aegerion Pharmaceuticals (Novelion/Amryt lineage),Juxtapid,2012-12-21,203858,MATCH_DATE_ONLY,CHIESI,JUXTAPID,2012-12-21,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=203858,date and brand agree; sponsor wording differs (master 'Aegerion Pharmaceuticals (Novelion/Amryt lineage)' vs openFDA 'CHIESI') — ownership change or legal-entity name
D924,Takeda Pharmaceutical Co. (Japan),Nesina,2013-01-25,022271,MATCH,TAKEDA PHARMS USA,ALOGLIPTIN,2013-01-25,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=022271,"date, brand and sponsor all agree with openFDA"
D925,"Kowa Company (private, Japan)",Kynamro,2013-01-29,203568,MATCH_DATE_ONLY,KASTLE THERAPS LLC,KYNAMRO,2013-01-29,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=203568,"date and brand agree; sponsor wording differs (master 'Kowa Company (private, Japan)' vs openFDA 'KASTLE THERAPS LLC') — ownership change or legal-entity name"
D926,Celgene Corp. (acquired by BMS 2019),Pomalyst,2013-02-08,204026,MATCH_DATE_ONLY,BRISTOL,POMALYST,2013-02-08,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=204026,date and brand agree; sponsor wording differs (master 'Celgene Corp. (acquired by BMS 2019)' vs openFDA 'BRISTOL') — ownership change or legal-entity name
D927,Shionogi & Co. (Japan),Osphena,2013-02-26,203505,MATCH_DATE_ONLY,DUCHESNAY,OSPHENA,2013-02-26,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=203505,date and brand agree; sponsor wording differs (master 'Shionogi & Co. (Japan)' vs openFDA 'DUCHESNAY') — ownership change or legal-entity name
D928,Navidea Biopharmaceuticals,Lymphoseek,2013-03-13,202207,MATCH_DATE_ONLY,CARDINAL HEALTH 414,KIT FOR THE PREPARATION OF LYMPHOSEEK (TECHNETIUM TC 99M TILMANOCEPT),2013-03-13,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=202207,date and brand agree; sponsor wording differs (master 'Navidea Biopharmaceuticals' vs openFDA 'CARDINAL HEALTH 414') — ownership change or legal-entity name
D929,Guerbet SA (France),Dotarem,2013-03-20,204781,MATCH,GUERBET,DOTAREM,2013-03-20,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=204781,"date, brand and sponsor all agree with openFDA"
D930,Biogen Idec (now Biogen Inc.),Tecfidera,2013-03-27,204063,MATCH,BIOGEN,TECFIDERA,2013-03-27,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=204063,"date, brand and sponsor all agree with openFDA"
D931,Janssen Pharmaceutica (Johnson & Johnson),Invokana,2013-03-29,204042,MATCH,JANSSEN PHARMS,INVOKANA,2013-03-29,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=204042,"date, brand and sponsor all agree with openFDA"
D932,GlaxoSmithKline plc,Breo Ellipta,2013-05-10,204275,MATCH_DATE_ONLY,GLAXO GRP LTD,BREO ELLIPTA,2013-05-10,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=204275,date and brand agree; sponsor wording differs (master 'GlaxoSmithKline plc' vs openFDA 'GLAXO GRP LTD') — ownership change or legal-entity name
D933,Boehringer Ingelheim (private),Gilotrif,2013-07-12,201292,MATCH,BOEHRINGER INGELHEIM,GILOTRIF,2013-07-12,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=201292,"date, brand and sponsor all agree with openFDA"
D934,Actelion (acquired by J&J 2017),Opsumit,2013-10-18,204410,MATCH,ACTELION,OPSUMIT,2013-10-18,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=204410,"date, brand and sponsor all agree with openFDA"
D935,Cerexa/Forest Laboratories (Actavis-Allergan lineage),Avycaz,2015-02-25,206494,MATCH_DATE_ONLY,ABBVIE,AVYCAZ,2015-02-25,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=206494,date and brand agree; sponsor wording differs (master 'Cerexa/Forest Laboratories (Actavis-Allergan lineage)' vs openFDA 'ABBVIE') — ownership change or legal-entity name
D936,Asklepion Pharmaceuticals (private),Cholbam,2015-03-17,205750,MATCH_DATE_ONLY,MIRUM,CHOLBAM,2015-03-17,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=205750,date and brand agree; sponsor wording differs (master 'Asklepion Pharmaceuticals (private)' vs openFDA 'MIRUM') — ownership change or legal-entity name
D937,Wellstat Therapeutics (private),Xuriden,2015-09-04,208169,MATCH_DATE_ONLY,BTG INTL,XURIDEN,2015-09-04,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=208169,date and brand agree; sponsor wording differs (master 'Wellstat Therapeutics (private)' vs openFDA 'BTG INTL') — ownership change or legal-entity name
D938,Alexion Pharmaceuticals (acquired by AstraZeneca 2021),Kanuma,2015-12-08,125561,MATCH,ALEXION PHARM,KANUMA,2015-12-08,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=125561,"date, brand and sponsor all agree with openFDA"
D939,"Chemo Research SL / Exeltis (private, Spain)",benznidazole,2017-08-29,209570,MATCH,CHEMO RESEARCH SL,BENZNIDAZOLE,2017-08-29,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209570,"date, brand and sponsor all agree with openFDA"
D940,"LNHC, Inc. (Ferndale/Medimetriks lineage, private)",Xepi,2017-12-11,208945,MATCH,LNHC,XEPI,2017-12-11,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=208945,"date, brand and sponsor all agree with openFDA"
D941,Advanced Accelerator Applications (acquired by Novartis 2018),Lutathera,2018-01-26,208700,MATCH_DATE_ONLY,AAA USA INC,LUTATHERA,2018-01-26,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=208700,date and brand agree; sponsor wording differs (master 'Advanced Accelerator Applications (acquired by Novartis 2018)' vs openFDA 'AAA USA INC') — ownership change or legal-entity name
D942,Gilead Sciences,Biktarvy,2018-02-07,210251,MATCH,GILEAD SCIENCES INC,BIKTARVY,2018-02-07,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210251,"date, brand and sponsor all agree with openFDA"
D943,Vertex Pharmaceuticals,Symdeko,2018-02-12,210491,MATCH,VERTEX PHARMS INC,SYMDEKO,2018-02-12,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210491,"date, brand and sponsor all agree with openFDA"
D944,Janssen Pharmaceutica (Johnson & Johnson),Erleada,2018-02-14,210951,MATCH,JANSSEN BIOTECH,ERLEADA,2018-02-14,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210951,"date, brand and sponsor all agree with openFDA"
D945,TaiMed Biologics (Taiwan),Trogarzo,2018-03-06,761065,MATCH_DATE_ONLY,THERATECHNOLOGIES,TROGARZO,2018-03-06,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761065,date and brand agree; sponsor wording differs (master 'TaiMed Biologics (Taiwan)' vs openFDA 'THERATECHNOLOGIES') — ownership change or legal-entity name
D946,Sun Pharmaceutical Industries (India),Ilumya,2018-03-20,761067,MATCH,SUN PHARMA GLOBAL,ILUMYA,2018-03-20,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761067,"date, brand and sponsor all agree with openFDA"
D947,Ultragenyx Pharmaceutical (US)/Kyowa Kirin,Crysvita,2018-04-17,761068,MATCH,KYOWA KIRIN,CRYSVITA,2018-04-17,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761068,"date, brand and sponsor all agree with openFDA"
D948,Rigel Pharmaceuticals,Tavalisse,2018-04-17,209299,MATCH,RIGEL PHARMS,TAVALISSE,2018-04-17,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209299,"date, brand and sponsor all agree with openFDA"
D949,"Helsinn Group (private, Switzerland)",Akynzeo,2018-04-19,210493,MATCH,HELSINN HLTHCARE,AKYNZEO,2018-04-19,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210493,"date, brand and sponsor all agree with openFDA"
D950,US WorldMeds (private),Lucemyra,2018-05-16,209229,MATCH_DATE_ONLY,BIOCORRX PHARMS,LOFEXIDINE,2018-05-16,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=209229,date and brand agree; sponsor wording differs (master 'US WorldMeds (private)' vs openFDA 'BIOCORRX PHARMS') — ownership change or legal-entity name
D951,Amgen Inc.,Aimovig,2018-05-17,761077,MATCH,AMGEN INC,AIMOVIG,2018-05-17,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761077,"date, brand and sponsor all agree with openFDA"
D952,AstraZeneca PLC,Lokelma,2018-05-18,207078,MATCH,ASTRAZENECA,LOKELMA,2018-05-18,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=207078,"date, brand and sponsor all agree with openFDA"
D953,Sage Therapeutics,Zulresso,2019-03-19,211371,MATCH,SAGE THERAP SUPERNUS,ZULRESSO,2019-03-19,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=211371,"date, brand and sponsor all agree with openFDA"
D954,Otsuka Holdings (Japan),Pletal,1999-01-15,020863,MATCH,OTSUKA,PLETAL,1999-01-15,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=020863,"date, brand and sponsor all agree with openFDA"
D955,Ligand Pharmaceuticals,Panretin,1999-02-02,020886,MATCH_DATE_ONLY,ADVANZ PHARMA,PANRETIN,1999-02-02,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=020886,date and brand agree; sponsor wording differs (master 'Ligand Pharmaceuticals' vs openFDA 'ADVANZ PHARMA') — ownership change or legal-entity name
D956,Seragen (acquired by Ligand 1998),Ontak,1999-02-05,103767,MATCH_DATE_ONLY,EISAI INC,ONTAK,1999-02-05,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=103767,date and brand agree; sponsor wording differs (master 'Seragen (acquired by Ligand 1998)' vs openFDA 'EISAI INC') — ownership change or legal-entity name
D957,R&D Laboratories Inc (private),Ferrlecit,1999-02-18,020955,MATCH_DATE_ONLY,SANOFI AVENTIS US,FERRLECIT,1999-02-18,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=020955,date and brand agree; sponsor wording differs (master 'R&D Laboratories Inc (private)' vs openFDA 'SANOFI AVENTIS US') — ownership change or legal-entity name
D958,GlaxoSmithKline plc,Wellferon,1999-03-25,103760,NOT_IN_OPENFDA,,,,,"no ORIG/AP record for application 103760 in the committed openFDA payloads (legacy BLA, transferred application, or year not yet fetched)"
D959,GlaxoSmithKline plc,Agenerase,1999-04-15,021007,MATCH,GLAXOSMITHKLINE,AGENERASE,1999-04-15,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=021007,"date, brand and sponsor all agree with openFDA"
D960,Roche Holding AG (Genentech parent),Xenical,1999-04-23,020766,MATCH_DATE_ONLY,CHEPLAPHARM,XENICAL,1999-04-23,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=020766,date and brand agree; sponsor wording differs (master 'Roche Holding AG (Genentech parent)' vs openFDA 'CHEPLAPHARM') — ownership change or legal-entity name
