doc_row_id,appl_no,application_number,submission_type,submission_no,doc_type_id,doc_type_label,doc_type_label_basis,doc_date,doc_url,drugsatfda_url,evidence_source_file,evidence_source_line,evidence_manifest_sha256,verification_status,notes
PRE1980DOC-018150-857,018150,NDA018150,SUPPL,26,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2012-01-18,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/018150s026ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018150,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,664,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-018150-858,018150,NDA018150,SUPPL,27,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2016-07-14,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/018150Orig1s027ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018150,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,665,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-018154-861,018154,NDA018154,SUPPL,23,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2002-07-09,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/18154slr023ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018154,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,666,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-018211-875,018211,NDA018211,SUPPL,16,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2003-05-29,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/17577se8-033,18211se8-016,20897slr010ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018211,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,667,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-020216-2174,020216,NDA020216,SUPPL,54,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-09-07,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/010402s048,020216s054ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=020216,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,670,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-020216-2175,020216,NDA020216,SUPPL,55,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2006-08-04,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/010402s050, 020216s055LTR.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=020216,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,671,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-020216-2176,020216,NDA020216,SUPPL,59,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2008-03-05,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/020216s059ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=020216,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,672,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-020216-2177,020216,NDA020216,SUPPL,60,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2008-11-13,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/020216s060ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=020216,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,673,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-020216-2178,020216,NDA020216,SUPPL,74,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2012-02-15,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/020216s073,s074,s075ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=020216,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,674,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-020216-2179,020216,NDA020216,SUPPL,81,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2015-12-30,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/020216Orig1s081ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=020216,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,675,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-021846-6296,021846,BLA021846,SUPPL,98,14,Other review document,INFERRED_FROM_OFFICIAL_URL_PATH,2020-03-23,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=faq.page#nda_bla,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=021846,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,676,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-021846-6297,021846,BLA021846,SUPPL,99,14,Other review document,INFERRED_FROM_OFFICIAL_URL_PATH,2020-03-23,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=faq.page#nda_bla,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=021846,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,677,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050504-7770,050504,NDA050504,SUPPL,59,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2002-07-18,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/50504s059ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050504,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,758,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050504-7771,050504,NDA050504,SUPPL,62,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2003-03-10,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/50504slr062ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050504,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,759,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050512-7772,050512,NDA050512,SUPPL,44,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2004-06-02,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/50512s044ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050512,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,760,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050512-7773,050512,NDA050512,SUPPL,45,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2003-12-19,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/50512slr045,50527slr021,50528slr019ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050512,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,761,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050512-7774,050512,NDA050512,SUPPL,46,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2007-06-07,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/050512s046, 050527s022, 050528s020ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050512,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,762,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050514-7775,050514,NDA050514,SUPPL,9,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2008-07-23,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/050514s009ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050514,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,763,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050517-7776,050517,NDA050517,SUPPL,42,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2004-07-01,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/50517slr042,045ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050517,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,764,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050517-7777,050517,NDA050517,SUPPL,45,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2004-07-01,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/50517slr042,045ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050517,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,765,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050517-7778,050517,NDA050517,SUPPL,50,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2011-02-10,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/050517s050ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050517,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,766,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050517-7779,050517,NDA050517,SUPPL,51,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2013-05-14,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/050517Orig1s051ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050517,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,767,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050519-7780,050519,NDA050519,SUPPL,24,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2003-04-18,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/50477slr024,50519slr024ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050519,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,768,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050521-7781,050521,NDA050521,SUPPL,26,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2003-03-10,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/50521slr026,50522slr024ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050521,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,769,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050521-7782,050521,NDA050521,SUPPL,27,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2004-03-24,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/50521slr027,50522slr027ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050521,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,770,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050522-7783,050522,NDA050522,SUPPL,24,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2003-03-10,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/50521slr026,50522slr024ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050522,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,771,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050522-7784,050522,NDA050522,SUPPL,27,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2004-03-24,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/50521slr027,50522slr027ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050522,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,772,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-050529-7789,050529,NDA050529,SUPPL,33,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2004-02-27,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/50529slr033ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050529,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,773,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-084427-9242,084427,ANDA084427,SUPPL,32,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2015-04-23,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/084427Orig1s032ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084427,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,777,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-084916-9243,084916,ANDA084916,SUPPL,66,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2015-07-28,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/040491Orig1s008,040572Orig1s002,084916Orig1s066ltr.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084916,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,778,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-101063-9352,101063,BLA101063,SUPPL,5012,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2004-03-12,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/aspamer080102L.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=101063,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,779,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-101063-9353,101063,BLA101063,SUPPL,5036,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2004-07-07,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/biologics/2004/101063_5036ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=101063,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,780,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-101063-9354,101063,BLA101063,SUPPL,5071,1,Approval letter (URL path /appletter/),INFERRED_FROM_OFFICIAL_URL_PATH,2006-07-25,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/101063 5071 Ltr.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=101063,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,781,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-016792-10922,016792,NDA016792,SUPPL,24,2,Label / labeling (URL path /label/),INFERRED_FROM_OFFICIAL_URL_PATH,2005-01-13,http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/16792s024lbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016792,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,986,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
PRE1980DOC-016792-10923,016792,NDA016792,SUPPL,25,2,Label / labeling (URL path /label/),INFERRED_FROM_OFFICIAL_URL_PATH,2007-08-02,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/016792s025lbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016792,data/raw/drugsatfda_data_files_2026_09/ApplicationDocs_appl_window.txt,987,21f46bd9a919170db8ad89c329afec69c6132333a439c53b0c6dffffc684d7c8,Verified (verbatim Drugs@FDA document row; line number cited),"v23 2026-09-20: official Drugs@FDA document inventory row for an application with a 1977-1979 original approval action. FDA's document type dictionary is not part of the committed extracts, so the label is inferred from the official URL path and marked as inferred. Presence of a document is not evidence about the 1977-1979 decision itself."
