supplement_id,company_name,openfda_sponsor_name,ticker,exchange,us_investable_class,drug_brand,drug_generic,application_number,submission_number,decision_type,decision_date,review_priority,submission_property_type,pharm_class_epc,route,approval_letter_url,label_url,source_url_drugsatfda,source_query_url,verification_status,sponsor_resolution_basis,notes
S2024-BLA761070-20,AstraZeneca PLC,ASTRAZENECA AB,AZN,NASDAQ,US-LISTED (ADR),FASENRA,BENRALIZUMAB,BLA761070,20,Efficacy Supplement Approval,2024-04-05,STANDARD,,Interleukin-5 Receptor alpha-directed Cytolytic Antibody [EPC],SUBCUTANEOUS,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/761070Orig1s020correctedltr.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761070Orig1s020correctedlbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761070,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-BLA761097-23,"Regeneron Pharmaceuticals, Inc.",REGENERON PHARMACEUTICALS,REGN,NASDAQ,US-LISTED,LIBTAYO,CEMIPLIMAB-RWLC,BLA761097,23,Efficacy Supplement Approval,2024-04-05,STANDARD,,,INTRAVENOUS,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/761097Orig1s023ltr.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761097s023lbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761097,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-BLA761139-28,"Daiichi Sankyo Company, Limited",DAIICHI SANKYO,DSNKY,OTC ADR; primary TSE:4568,US-LISTED (ADR),ENHERTU,FAM-TRASTUZUMAB DERUXTECAN-NXKI,BLA761139,28,Efficacy Supplement Approval,2024-04-05,PRIORITY,Orphan,,INTRAVENOUS,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/761139Orig1s028ltr.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761139s028lbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761139,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-NDA211994-18,GSK plc,VIIV HLTHCARE,NO_US_TICKER,,NOT US-INVESTABLE (UNVERIFIED),DOVATO,DOLUTEGRAVIR SODIUM AND LAMIVUDINE,NDA211994,18,Efficacy Supplement Approval,2024-04-05,STANDARD,,Hepatitis B Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC]; Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC],ORAL,"https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/211994Orig1s018, s019ltr.pdf",http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/211994s018s019lbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=211994,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-NDA211994-19,GSK plc,VIIV HLTHCARE,NO_US_TICKER,,NOT US-INVESTABLE (UNVERIFIED),DOVATO,DOLUTEGRAVIR SODIUM AND LAMIVUDINE,NDA211994,19,Efficacy Supplement Approval,2024-04-05,STANDARD,,Hepatitis B Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC]; Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC],ORAL,"https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/211994Orig1s018, s019ltr.pdf",http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/211994s018s019lbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=211994,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-NDA207620-25,Novartis AG,NOVARTIS PHARMS CORP,NVS,NYSE,US-LISTED (ADR),ENTRESTO,SACUBITRIL AND VALSARTAN,NDA207620,25,Efficacy Supplement Approval,2024-04-12,STANDARD,,Angiotensin 2 Receptor Blocker [EPC],ORAL,"https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/218591Orig1s000,207620Orig1s025ltr.pdf","https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/218591Orig1s000,207620Orig1s025lbl.pdf",https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=207620,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-NDA208434-15,Roche Holding AG,HOFFMANN-LA ROCHE,NO_US_TICKER,SIX,NON-US LISTING ONLY,ALECENSA,ALECTINIB HYDROCHLORIDE,NDA208434,15,Efficacy Supplement Approval,2024-04-18,PRIORITY,Orphan,,ORAL,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/208434Orig1s015ltr.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/208434s015lbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=208434,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-NDA208700-31,Advanced Accelerator Applications (AAA; acquired by Novartis 2018),AAA USA INC,AAAP,NASDAQ (delisted 2018),FORMERLY US-LISTED (DELISTED/ACQUIRED),LUTATHERA,LUTETIUM LU 177 DOTATATE,NDA208700,31,Efficacy Supplement Approval,2024-04-23,PRIORITY,Orphan,,INTRAVENOUS,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/208700s031lbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=208700,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA label document (no approval letter published) - FLAGGED: ticker is historical (issuer since acquired/delisted),sponsor_registry match: sponsor 'aaa' is an abbreviation of registry key 'advanced accelerator applications aaa acquired by novartis 2018' (shortest/most direct entry),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-NDA204508-22,Baxter International Inc.,BAXTER HLTHCARE CORP,BAX,NYSE,US-LISTED,CLINOLIPID,OLIVE OIL AND SOYBEAN OIL,NDA204508,22,Efficacy Supplement Approval,2024-04-24,STANDARD,,Lipid Emulsion [EPC],INTRAVENOUS,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/204508Orig1s022ltr.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/204508s022lbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=204508,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-NDA210251-19,"Gilead Sciences, Inc.",GILEAD SCIENCES INC,GILD,NASDAQ,US-LISTED,BIKTARVY,BICTEGRAVIR SODIUM; EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE,NDA210251,19,Efficacy Supplement Approval,2024-04-24,PRIORITY,Orphan,,,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/210251Orig1s019ltr.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/210251s019lbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210251,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-NDA215039-2,Novartis AG,NOVARTIS,NVS,NYSE,US-LISTED (ADR),VIJOICE,ALPELISIB,NDA215039,2,Efficacy Supplement Approval,2024-04-24,STANDARD,Orphan,,ORAL,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/215039Orig1s002Correctedltr.pdf,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=215039,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-NDA205437-13,Amgen Inc.,AMGEN INC,AMGN,NASDAQ,US-LISTED,OTEZLA,APREMILAST,NDA205437,13,Efficacy Supplement Approval,2024-04-25,PRIORITY,Orphan,Phosphodiesterase 4 Inhibitor [EPC],ORAL,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/205437Orig1s013_Corrected_ltr.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/205437Orig1s013correctedlbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=205437,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-NDA211675-21,AbbVie Inc.,ABBVIE,ABBV,NYSE,US-LISTED,RINVOQ,UPADACITINIB,NDA211675,21,Efficacy Supplement Approval,2024-04-26,STANDARD,Orphan,Janus Kinase Inhibitor [EPC],ORAL,"https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/211675Orig1s021, s022ltr.pdf",http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/211675s021s022lbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=211675,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
S2024-NDA211675-22,AbbVie Inc.,ABBVIE,ABBV,NYSE,US-LISTED,RINVOQ,UPADACITINIB,NDA211675,22,Efficacy Supplement Approval,2024-04-26,STANDARD,Orphan,Janus Kinase Inhibitor [EPC],ORAL,"https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/211675Orig1s021, s022ltr.pdf",http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/211675s021s022lbl.pdf,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=211675,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""SUPPL""%20AND%20submissions.submission_class_code:""EFFICACY""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[20240101%20TO%2020241231]&limit=1000&skip=0",Verified - FDA approval letter,sponsor_registry exact key match (SEC company_tickers.json / verified master lineage),Indication text is intentionally not recorded: FDA publishes no structured indication field for supplements. Read the linked FDA approval letter / label for the approved indication.
